,resfindernewid_1,resfindernewid_10,resfindernewid_100,resfindernewid_101,resfindernewid_102,resfindernewid_103,resfindernewid_104,resfindernewid_105,resfindernewid_106,resfindernewid_107,resfindernewid_108,resfindernewid_109,resfindernewid_11,resfindernewid_110,resfindernewid_111,resfindernewid_112,resfindernewid_113,resfindernewid_114,resfindernewid_115,resfindernewid_116,resfindernewid_117,resfindernewid_118,resfindernewid_119,resfindernewid_12,resfindernewid_120,resfindernewid_121,resfindernewid_13,resfindernewid_14,resfindernewid_15,resfindernewid_16,resfindernewid_17,resfindernewid_18,resfindernewid_19,resfindernewid_2,resfindernewid_20,resfindernewid_21,resfindernewid_22,resfindernewid_23,resfindernewid_24,resfindernewid_25,resfindernewid_26,resfindernewid_27,resfindernewid_28,resfindernewid_29,resfindernewid_3,resfindernewid_30,resfindernewid_31,resfindernewid_32,resfindernewid_33,resfindernewid_34,resfindernewid_35,resfindernewid_36,resfindernewid_37,resfindernewid_38,resfindernewid_39,resfindernewid_4,resfindernewid_40,resfindernewid_41,resfindernewid_42,resfindernewid_43,resfindernewid_44,resfindernewid_45,resfindernewid_46,resfindernewid_47,resfindernewid_48,resfindernewid_49,resfindernewid_5,resfindernewid_50,resfindernewid_51,resfindernewid_52,resfindernewid_53,resfindernewid_54,resfindernewid_55,resfindernewid_56,resfindernewid_57,resfindernewid_58,resfindernewid_59,resfindernewid_6,resfindernewid_60,resfindernewid_61,resfindernewid_62,resfindernewid_63,resfindernewid_64,resfindernewid_65,resfindernewid_66,resfindernewid_67,resfindernewid_68,resfindernewid_69,resfindernewid_7,resfindernewid_70,resfindernewid_71,resfindernewid_72,resfindernewid_73,resfindernewid_74,resfindernewid_75,resfindernewid_76,resfindernewid_77,resfindernewid_78,resfindernewid_79,resfindernewid_8,resfindernewid_80,resfindernewid_81,resfindernewid_82,resfindernewid_83,resfindernewid_84,resfindernewid_85,resfindernewid_86,resfindernewid_87,resfindernewid_88,resfindernewid_89,resfindernewid_9,resfindernewid_90,resfindernewid_91,resfindernewid_92,resfindernewid_93,resfindernewid_94,resfindernewid_95,resfindernewid_96,resfindernewid_97,resfindernewid_98,resfindernewid_99
resfindernewid_48,0.0,0.012067578439259855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028618152085036794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20267686424474188,0.010441767068273093,0.0,0.044850498338870434,0.03368940016433854,0.03368940016433854,0.03368940016433854,0.07337883959044368,0.03368940016433854,0.03199343724364233,0.0023677979479084454,0.03539094650205761,0.407158836689038,0.49228944246737844,0.03199343724364233,0.021933387489845652,0.022764227642276424,0.036243822075782535,0.038810900082576386,0.03368940016433854,0.022764227642276424,0.0023677979479084454,0.044850498338870434,0.012067578439259855,0.07337883959044368,0.1637372802960222,0.024429967426710098,0.03199343724364233,0.06881903143585387,0.026938775510204082,0.05981465880370682,0.05981465880370682,0.0023677979479084454,0.03199343724364233,0.024429967426710098,0.019448946515397084,0.03284072249589491,0.05981465880370682,0.4852420306965762,0.044850498338870434,0.029459901800327332,1.0,0.07521367521367521,0.0023677979479084454,0.13640469738030714,0.029459901800327332,0.03114754098360656,0.036243822075782535,0.02528548123980424,0.0345679012345679,0.02528548123980424,0.030327868852459017,0.031173092698933553,0.038810900082576386,0.0023677979479084454,0.01862348178137652,0.03539094650205761,0.023596419853539462,0.012067578439259855,0.022764227642276424,0.021933387489845652,0.1958174904942966,0.04052936311000827,0.03199343724364233,0.02526487367563162,0.0023677979479084454,0.037953795379537955,0.06972789115646258,0.03453947368421053,0.029459901800327332,0.01862348178137652,0.25674325674325676,0.026938775510204082,0.029459901800327332,0.029459901800327332,0.6253229974160207,0.0023677979479084454,0.024429967426710098,0.029459901800327332,0.023596419853539462,0.044850498338870434,0.03368940016433854,0.028618152085036794,0.03199343724364233,0.03368940016433854,0.03368940016433854,0.036243822075782535,0.03368940016433854,0.04052936311000827,0.04052936311000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_49,0.0,0.07613344739093242,0.0015923566878980893,0.0015923566878980893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08729472774416594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457190357439734,0.011254019292604502,0.0,0.051839464882943144,0.09012131715771231,0.09012131715771231,0.0967741935483871,0.8720238095238095,0.0967741935483871,0.07429547395388557,0.0,0.06610169491525424,0.052719665271966525,0.06339814032121724,0.09773123909249563,0.054484492875104776,0.06972789115646258,0.1044776119402985,0.08729472774416594,0.09012131715771231,0.06972789115646258,0.0,0.051839464882943144,0.07613344739093242,0.9206106870229007,0.036243822075782535,0.09486510008703221,0.08635578583765112,0.7768361581920904,0.07982832618025751,0.10254163014899212,0.11524822695035461,0.0,0.08635578583765112,0.07155025553662692,0.02526487367563162,0.09391304347826086,0.10837004405286343,0.05803195962994113,0.7162346521145976,0.06519898391193904,0.07521367521367521,1.0,0.0,0.044850498338870434,0.058922558922558925,0.07705479452054795,0.08823529411764706,0.09781659388646288,0.0968586387434555,0.08362068965517241,0.06525423728813559,0.06525423728813559,0.08168529664660361,0.0,0.09012131715771231,0.06610169491525424,0.05981465880370682,0.07613344739093242,0.016976556184316895,0.08075601374570447,0.04052936311000827,0.06519898391193904,0.09773123909249563,0.07890222984562607,0.0,0.050960735171261484,0.8974358974358975,0.06610169491525424,0.07337883959044368,0.0779777206512425,0.058922558922558925,0.08168529664660361,0.06339814032121724,0.06700593723494487,0.05981465880370682,0.0,0.07155025553662692,0.06070826306913996,0.05536912751677853,0.12021371326803205,0.06160337552742616,0.08354866494401378,0.09773123909249563,0.09012131715771231,0.09581881533101046,0.1044776119402985,0.09012131715771231,0.051839464882943144,0.051839464882943144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015923566878980893
resfindernewid_5,0.2858575727181545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20375586854460093,0.0,0.0023677979479084454,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8081805359661495,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0,0.00315955766192733,0.00315955766192733,0.8081805359661495,0.0,0.0,0.0,0.0,0.00315955766192733,0.0023677979479084454,0.0,0.0,0.0023677979479084454,0.0,1.0,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846254927726675,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.7231182795698925,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0023677979479084454,0.6649350649350649,0.0,0.0,0.0,0.00315955766192733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_50,0.0,0.03284072249589491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03539094650205761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11524822695035461,0.003189792663476874,0.0,0.038810900082576386,0.04052936311000827,0.04052936311000827,0.038810900082576386,0.04052936311000827,0.04052936311000827,0.037953795379537955,0.0023677979479084454,0.037953795379537955,0.13743218806509946,0.17790262172284643,0.05536912751677853,0.026101141924959218,0.04052936311000827,0.04225352112676056,0.038810900082576386,0.04052936311000827,0.04052936311000827,0.0023677979479084454,0.038810900082576386,0.03284072249589491,0.04052936311000827,0.1054481546572935,0.04052936311000827,0.04920767306088407,0.03966942148760331,0.03368940016433854,0.04398340248962656,0.04398340248962656,0.0023677979479084454,0.04920767306088407,0.03368940016433854,0.01862348178137652,0.03966942148760331,0.04052936311000827,0.17790262172284643,0.037953795379537955,0.029459901800327332,0.13640469738030714,0.044850498338870434,0.0023677979479084454,1.0,0.03284072249589491,0.04920767306088407,0.03709810387469085,0.04056291390728477,0.03884297520661157,0.03712871287128713,0.033717105263157895,0.033717105263157895,0.054484492875104776,0.0023677979479084454,0.03966942148760331,0.037953795379537955,0.03284072249589491,0.03284072249589491,0.01533494753833737,0.03539094650205761,0.09581881533101046,0.036243822075782535,0.05536912751677853,0.04052936311000827,0.0023677979479084454,0.037953795379537955,0.044850498338870434,0.037953795379537955,0.030303030303030304,0.03368940016433854,0.11130742049469965,0.03368940016433854,0.03453947368421053,0.030303030303030304,0.11822222222222223,0.0023677979479084454,0.027777777777777776,0.03199343724364233,0.026101141924959218,0.041390728476821195,0.02526487367563162,0.03539094650205761,0.05536912751677853,0.04052936311000827,0.04052936311000827,0.04225352112676056,0.03709810387469085,0.038810900082576386,0.038810900082576386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_51,0.0,0.1680594243268338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22254616132167152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02526487367563162,0.0007955449482895784,0.0,0.6107554417413572,0.24308300395256918,0.22254616132167152,0.1702325581395349,0.07705479452054795,0.1890359168241966,0.6253229974160207,0.0,0.8048780487804879,0.024429967426710098,0.036243822075782535,0.1746031746031746,0.1648148148148148,0.1992373689227836,0.21545893719806763,0.18567389255419417,0.22254616132167152,0.18455743879472694,0.0,0.6380208333333334,0.1680594243268338,0.07705479452054795,0.024429967426710098,0.17790262172284643,0.14990859232175502,0.04746044962531224,0.20382775119617225,0.03709810387469085,0.03709810387469085,0.0,0.1680594243268338,0.18567389255419417,0.054484492875104776,0.1890359168241966,0.03368940016433854,0.029459901800327332,0.04833333333333333,0.8364963503649635,0.029459901800327332,0.058922558922558925,0.0,0.03284072249589491,1.0,0.1724137931034483,0.2542372881355932,0.1638888888888889,0.15426997245179064,0.16930232558139535,0.8622222222222222,0.8622222222222222,0.15307057745187902,0.0,0.15731370745170192,0.8258345428156749,0.85,0.1637372802960222,0.04746044962531224,0.1648148148148148,0.03539094650205761,0.5984752223634053,0.16051660516605165,0.1812206572769953,0.0,0.7693389592123769,0.058922558922558925,0.8472834067547724,0.6840696117804551,0.1724137931034483,0.027777777777777776,0.21428571428571427,0.7209302325581395,0.7693389592123769,0.024429967426710098,0.0,0.739972337482711,0.8074712643678161,0.7023004059539919,0.03199343724364233,0.15944700460829492,0.22254616132167152,0.15625,0.20613614573346117,0.18679245283018867,0.21311475409836064,0.24925521350546176,0.5903919089759798,0.6232258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_52,0.0,0.40558659217877097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5984752223634053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008012820512820512,0.010441767068273093,0.0,0.1901608325449385,0.6107554417413572,0.5764411027568922,0.5156626506024097,0.07705479452054795,0.5454545454545454,0.15625,0.0,0.17790262172284643,0.027777777777777776,0.04311774461028192,0.556930693069307,0.4610917537746806,0.5964467005076142,0.4426605504587156,0.5705368289637952,0.6107554417413572,0.5627329192546584,0.0,0.1901608325449385,0.4134831460674157,0.07705479452054795,0.01615508885298869,0.49406175771971494,0.5588599752168525,0.07705479452054795,0.5156626506024097,0.04920767306088407,0.05008347245409015,0.0,0.5924050632911393,0.45770567786790267,0.15307057745187902,0.5029868578255675,0.04658901830282862,0.03966942148760331,0.07063829787234042,0.17350746268656717,0.03114754098360656,0.07705479452054795,0.0,0.04920767306088407,0.1724137931034483,1.0,0.5138387484957883,0.5576208178438662,0.4858156028368794,0.49821215733015495,0.16930232558139535,0.17366946778711484,0.490521327014218,0.0,0.39005524861878454,0.17790262172284643,0.155188246097337,0.39933259176863184,0.12121212121212122,0.4765258215962441,0.01779935275080906,0.15837937384898712,0.556930693069307,0.5193236714975845,0.0,0.17790262172284643,0.07705479452054795,0.17790262172284643,0.17790262172284643,0.6253229974160207,0.016976556184316895,0.5964467005076142,0.1648148148148148,0.1637372802960222,0.01779935275080906,0.0,0.1637372802960222,0.17790262172284643,0.1637372802960222,0.044850498338870434,0.44100801832760594,0.5863808322824716,0.6253229974160207,0.574468085106383,0.5138387484957883,0.43935926773455375,0.5764411027568922,0.1901608325449385,0.1901608325449385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_53,0.0,0.4459770114942529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316472114137484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02526487367563162,0.011254019292604502,0.0,0.27070707070707073,0.6684350132625995,0.6316472114137484,0.47479484173505276,0.09296264118158123,0.5047846889952153,0.23697148475909538,0.0,0.2605210420841683,0.03709810387469085,0.0457190357439734,0.45265588914549654,0.4182638105975197,0.4852420306965762,0.5903919089759798,0.5924050632911393,0.6684350132625995,0.5138387484957883,0.0,0.27070707070707073,0.4459770114942529,0.09296264118158123,0.03368940016433854,0.45265588914549654,0.4166666666666667,0.09106678230702515,0.5530864197530864,0.05536912751677853,0.05536912751677853,0.0,0.4443168771526981,0.45433526011560693,0.1637372802960222,0.49406175771971494,0.051839464882943144,0.041390728476821195,0.07705479452054795,0.2554890219560878,0.036243822075782535,0.08823529411764706,0.0,0.03709810387469085,0.2542372881355932,0.5138387484957883,1.0,0.46162790697674416,0.44649021864211735,0.48406139315230223,0.2507462686567164,0.25574425574425574,0.4134831460674157,0.0,0.42954545454545456,0.2605210420841683,0.23454367026496564,0.43935926773455375,0.12926391382405744,0.499404052443385,0.03539094650205761,0.22135922330097088,0.43443557582668185,0.48699763593380613,0.0,0.2418558736426456,0.08823529411764706,0.2605210420841683,0.24308300395256918,0.4662004662004662,0.03453947368421053,0.6509186351706037,0.23212536728697356,0.228515625,0.030303030303030304,0.0,0.22017458777885549,0.2517412935323383,0.20038167938931298,0.054484492875104776,0.5511713933415536,0.6211340206185567,0.44930875576036866,0.6316472114137484,0.47479484173505276,0.5863808322824716,0.8664688427299704,0.26305220883534136,0.26305220883534136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_54,0.0,0.5931558935361216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013709677419354839,0.007211538461538462,0.0,0.18139097744360902,0.5035885167464115,0.47362250879249707,0.5162846803377563,0.09877622377622378,0.5442260442260443,0.1780693533270853,0.0,0.17148182665424044,0.026122448979591838,0.03712871287128713,0.8191027496382055,0.4187358916478555,0.4946492271105826,0.5518518518518518,0.48056537102473496,0.4548611111111111,0.5,0.0,0.18139097744360902,0.5972045743329097,0.09877622377622378,0.02195121951219512,0.7125340599455041,0.7242798353909465,0.09973753280839895,0.3951165371809101,0.052763819095477386,0.052763819095477386,0.0,0.7654494382022472,0.5108173076923077,0.1510989010989011,0.5017921146953405,0.049248747913188645,0.033717105263157895,0.0959023539668701,0.1671309192200557,0.02528548123980424,0.09781659388646288,0.0,0.04056291390728477,0.1638888888888889,0.5576208178438662,0.46162790697674416,1.0,0.5096153846153846,0.7111716621253406,0.16837209302325581,0.17492984097287184,0.613607188703466,0.0,0.5891276864728192,0.17148182665424044,0.1671309192200557,0.5595533498759305,0.11733333333333333,0.6626984126984127,0.023615635179153095,0.16930232558139535,0.8649851632047477,0.5181159420289855,0.0,0.16930232558139535,0.09781659388646288,0.16930232558139535,0.1585253456221198,0.5634328358208955,0.02528548123980424,0.43657142857142855,0.15426997245179064,0.1585253456221198,0.018638573743922204,0.0,0.15533088235294118,0.1638888888888889,0.15426997245179064,0.05188284518828452,0.38588754134509373,0.43657142857142855,0.8649851632047477,0.4431687715269805,0.5126353790613718,0.5199516324062878,0.49110320284697506,0.18139097744360902,0.18139097744360902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_55,0.0,0.43329532497149376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267877412031782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016168148746968473,0.007211538461538462,0.0,0.1780693533270853,0.5053892215568863,0.4753521126760563,0.91324200913242,0.09781659388646288,0.8649851632047477,0.14272727272727273,0.0,0.16281221091581868,0.036273701566364384,0.0466278101582015,0.5053892215568863,0.44815668202764974,0.4531791907514451,0.5053892215568863,0.3997772828507795,0.44649021864211735,0.5404411764705882,0.0,0.1780693533270853,0.43657142857142855,0.09781659388646288,0.02528548123980424,0.5499383477188656,0.5090036014405762,0.09877622377622378,0.39666666666666667,0.0475,0.0475,0.0,0.5126353790613718,0.5199516324062878,0.17257462686567165,0.7754237288135594,0.0475,0.043153526970954356,0.09209383145091225,0.15533088235294118,0.0345679012345679,0.0968586387434555,0.0,0.03884297520661157,0.15426997245179064,0.4858156028368794,0.44649021864211735,0.5096153846153846,1.0,0.5818639798488665,0.15123739688359303,0.15547378104875806,0.46332945285215366,0.0,0.43329532497149376,0.16281221091581868,0.14585232452142205,0.4267877412031782,0.1448087431693989,0.5126353790613718,0.016168148746968473,0.1468978102189781,0.4753521126760563,0.57125,0.0,0.1660482374768089,0.0968586387434555,0.16281221091581868,0.14272727272727273,0.5404411764705882,0.028641571194762683,0.4187358916478555,0.14585232452142205,0.14272727272727273,0.028641571194762683,0.0,0.13961922030825022,0.15533088235294118,0.13858695652173914,0.0466278101582015,0.361863488624052,0.4187358916478555,0.5199516324062878,0.44482758620689655,0.8191027496382055,0.5017921146953405,0.5017921146953405,0.17148182665424044,0.17148182665424044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_56,0.0,0.6303501945525292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531791907514451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01699029126213592,0.007211538461538462,0.0,0.19259962049335863,0.5199516324062878,0.48933649289099523,0.5891276864728192,0.08455565142364108,0.624031007751938,0.18361581920903955,0.0,0.17696629213483145,0.02696078431372549,0.03712871287128713,0.7078804347826086,0.5090036014405762,0.5329268292682927,0.6409921671018277,0.47017543859649125,0.47017543859649125,0.624031007751938,0.0,0.19259962049335863,0.6539473684210526,0.08455565142364108,0.02528548123980424,0.7679324894514767,0.6917900403768507,0.08643042350907519,0.40919282511210764,0.052763819095477386,0.055415617128463476,0.0,0.731404958677686,0.6737683089214381,0.1595940959409594,0.5791457286432161,0.05188284518828452,0.033717105263157895,0.08362068965517241,0.17257462686567165,0.02528548123980424,0.08362068965517241,0.0,0.03712871287128713,0.16930232558139535,0.49821215733015495,0.48406139315230223,0.7111716621253406,0.5818639798488665,1.0,0.16620241411327763,0.17273576097105509,0.5931558935361216,0.0,0.6431372549019608,0.17696629213483145,0.17257462686567165,0.5951776649746193,0.13550135501355012,0.8138528138528138,0.02696078431372549,0.17476635514018693,0.6693227091633466,0.6431372549019608,0.0,0.17476635514018693,0.08362068965517241,0.17476635514018693,0.1489945155393053,0.5595533498759305,0.028641571194762683,0.4515011547344111,0.1595940959409594,0.1489945155393053,0.019464720194647202,0.0,0.14585232452142205,0.16930232558139535,0.1448087431693989,0.04837364470391994,0.3722707423580786,0.43986254295532645,0.7266483516483516,0.4531791907514451,0.5891276864728192,0.6053639846743295,0.5273390036452005,0.18584905660377357,0.18584905660377357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_57,0.0,0.1671309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227626459143969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02528548123980424,0.0007961783439490446,0.0,0.613607188703466,0.2433234421364985,0.2227626459143969,0.1671309192200557,0.07989690721649484,0.18584905660377357,0.6094750320102432,0.0,0.7729196050775741,0.02528548123980424,0.03712871287128713,0.17366946778711484,0.164967562557924,0.19714285714285715,0.21215043394406943,0.18584905660377357,0.2227626459143969,0.18473138548539114,0.0,0.6115384615384616,0.1671309192200557,0.07989690721649484,0.02444987775061125,0.1780693533270853,0.1468978102189781,0.0475,0.20402298850574713,0.03884297520661157,0.03884297520661157,0.0,0.164967562557924,0.18584905660377357,0.05453020134228188,0.18584905660377357,0.03542009884678748,0.030327868852459017,0.04837364470391994,0.8034433285509326,0.030327868852459017,0.06525423728813559,0.0,0.033717105263157895,0.8622222222222222,0.16930232558139535,0.2507462686567164,0.16837209302325581,0.15123739688359303,0.16620241411327763,1.0,0.8972809667673716,0.15426997245179064,0.0,0.15639374425023,0.7931526390870185,0.8164739884393064,0.16281221091581868,0.0475,0.16173752310536044,0.03542009884678748,0.6012738853503184,0.16173752310536044,0.18139097744360902,0.0,0.7729196050775741,0.05897219882055602,0.8138528138528138,0.6649006622516557,0.17148182665424044,0.027800490596892886,0.2144927536231884,0.6917900403768507,0.6986486486486486,0.02444987775061125,0.0,0.6895161290322581,0.7754237288135594,0.6539473684210526,0.03201970443349754,0.1595940959409594,0.2227626459143969,0.15321100917431194,0.20633397312859886,0.18584905660377357,0.20981713185755535,0.24578790882061446,0.5871212121212122,0.5972045743329097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_58,0.0,0.17148182665424044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02528548123980424,0.0007961783439490446,0.0,0.687248322147651,0.24826216484607747,0.2275390625,0.17148182665424044,0.07989690721649484,0.1903409090909091,0.6649006622516557,0.0,0.8622222222222222,0.02528548123980424,0.03712871287128713,0.1780693533270853,0.1660482374768089,0.20172084130019122,0.2192046556741028,0.19259962049335863,0.2275390625,0.18584905660377357,0.0,0.6849865951742627,0.17148182665424044,0.07989690721649484,0.02444987775061125,0.18139097744360902,0.15321100917431194,0.0475,0.20865384615384616,0.03970223325062035,0.03970223325062035,0.0,0.17148182665424044,0.1892147587511826,0.055415617128463476,0.1903409090909091,0.036273701566364384,0.030327868852459017,0.04837364470391994,0.8959276018099548,0.031173092698933553,0.06525423728813559,0.0,0.033717105263157895,0.8622222222222222,0.17366946778711484,0.25574425574425574,0.17492984097287184,0.15547378104875806,0.17273576097105509,0.8972809667673716,1.0,0.15639374425023,0.0,0.16066481994459833,0.8622222222222222,0.9103343465045592,0.1671309192200557,0.04837364470391994,0.16821561338289961,0.03542009884678748,0.6561264822134387,0.1638888888888889,0.18250235183443086,0.0,0.8191027496382055,0.05897219882055602,0.8622222222222222,0.7434119278779473,0.17366946778711484,0.028641571194762683,0.2192046556741028,0.7729196050775741,0.7804532577903682,0.02528548123980424,0.0,0.7704225352112676,0.8622222222222222,0.731404958677686,0.03286770747740345,0.1638888888888889,0.2275390625,0.1595940959409594,0.21098265895953758,0.1880907372400756,0.21684414327202323,0.2507462686567164,0.658311345646438,0.6693227091633466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_59,0.0,0.5646766169154229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3778751369112815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01779935275080906,0.007205764611689352,0.0,0.17570093457943925,0.4311717861205916,0.40401785714285715,0.4834905660377358,0.08261617900172118,0.5120192307692307,0.16051660516605165,0.0,0.16051660516605165,0.03284072249589491,0.050960735171261484,0.6818181818181818,0.3915929203539823,0.39622641509433965,0.5378973105134475,0.4150731158605174,0.3869900771775083,0.45601851851851855,0.0,0.16697588126159554,0.5416666666666666,0.08261617900172118,0.030303030303030304,0.6337662337662338,0.635890767230169,0.08448275862068966,0.3382978723404255,0.03966942148760331,0.03966942148760331,0.0,0.6728723404255319,0.45433526011560693,0.13640469738030714,0.4887573964497041,0.036243822075782535,0.04746044962531224,0.08168529664660361,0.15625,0.038810900082576386,0.08168529664660361,0.0,0.054484492875104776,0.15307057745187902,0.490521327014218,0.4134831460674157,0.613607188703466,0.46332945285215366,0.5931558935361216,0.15426997245179064,0.15639374425023,1.0,0.0,0.5530864197530864,0.16051660516605165,0.15625,0.5322777101096224,0.10837004405286343,0.5784190715181933,0.027777777777777776,0.15731370745170192,0.6728723404255319,0.5047846889952153,0.0,0.18567389255419417,0.08168529664660361,0.15837937384898712,0.155188246097337,0.5248484848484849,0.03453947368421053,0.3793859649122807,0.14363636363636365,0.14676390154968094,0.02526487367563162,0.0,0.14363636363636365,0.15625,0.14156079854809436,0.0457190357439734,0.31865828092243187,0.37037037037037035,0.7138964577656676,0.3869900771775083,0.48699763593380613,0.5065868263473053,0.4377142857142857,0.16051660516605165,0.16051660516605165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_6,0.3312564901349948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014995313964386,0.0,0.0023677979479084454,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254374158815612,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0,0.00315955766192733,0.00315955766192733,0.6499356499356499,0.0,0.0,0.0,0.0,0.00315955766192733,0.0023677979479084454,0.0,0.0,0.0023677979479084454,0.0,0.6846254927726675,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.8526011560693642,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0023677979479084454,0.584672435105068,0.0,0.0,0.0,0.00315955766192733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
