ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	Criteria	ARO Categories
ARO:3001328	Escherichia coli mdfA	37	protein homolog model	Citrobacter freundii	0	89.92	96.55	perfect_strict	antibiotic efflux; benzalkonium chloride; rhodamine; tetracycline antibiotic
ARO:3001328	Escherichia coli mdfA	37	protein homolog model	Enterobacter cloacae	0	0.45	0	perfect_strict	antibiotic efflux; benzalkonium chloride; rhodamine; tetracycline antibiotic
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Serratia marcescens	0	1.84	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Salmonella enterica	0	0.05	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Escherichia coli	0	0.03	0.04	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Klebsiella pneumoniae	0.03	0.19	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Pseudomonas aeruginosa	0	0.88	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Klebsiella aerogenes	0	0.6	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Proteus mirabilis	0	1.72	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Enterococcus faecium	0	0.07	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Klebsiella oxytoca	0	1.87	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Enterobacter cloacae	1.3	0.68	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Helicobacter pylori	0	0	2.48	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Citrobacter freundii	1.16	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Enterobacter asburiae	0	1.56	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Pseudomonas fluorescens	0	1.15	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Legionella pneumophila	0	0.14	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Brucella abortus	0	0.72	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002528	AAC(3)-Ia	39	protein homolog model	Acinetobacter baumannii	0	21.68	14.01	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3003198	rmtH	41	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect_strict	aminoglycoside antibiotic; antibiotic target alteration
ARO:3003198	rmtH	41	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect	aminoglycoside antibiotic; antibiotic target alteration
ARO:3002413	OXY-6-1	42	protein homolog model	Klebsiella oxytoca	0	1.87	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam
ARO:3002413	OXY-6-1	42	protein homolog model	Klebsiella oxytoca	0	1.87	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam
ARO:3000504	golS	44	protein homolog model	Salmonella enterica	0	63.41	68.68	perfect	antibiotic efflux; carbapenem; cephalosporin; cephamycin; monobactam; penam; penem; phenicol antibiotic
ARO:3000504	golS	44	protein homolog model	Salmonella enterica	0	73.66	78.98	perfect_strict	antibiotic efflux; carbapenem; cephalosporin; cephamycin; monobactam; penam; penem; phenicol antibiotic
ARO:3003550	mdtP	45	protein homolog model	Shigella sonnei	0	1.18	0	perfect	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Shigella sonnei	0	98.2	100	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Shigella dysenteriae	0	2.86	0	perfect	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Shigella dysenteriae	0	74.29	50	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Shigella flexneri	0	98.44	100	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Acinetobacter nosocomialis	0	2	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Salmonella enterica	0	0.02	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Staphylococcus pseudintermedius	0	0.51	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Escherichia coli	0	14.67	8.29	perfect	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Escherichia coli	0.03	96.26	36.28	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Klebsiella pneumoniae	0	0.34	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003550	mdtP	45	protein homolog model	Klebsiella oxytoca	0	0.93	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3001808	OXA-60	47	protein homolog model	Ralstonia pickettii	0	9.09	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001808	OXA-60	47	protein homolog model	Ralstonia pickettii	0	100	50	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3001650	OXA-90	48	protein homolog model	Acinetobacter baumannii	0.29	1.77	1.27	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3001650	OXA-90	48	protein homolog model	Acinetobacter baumannii	0	1.17	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3002380	SME-2	50	protein homolog model	Serratia marcescens	0	0.92	0	perfect_strict	antibiotic inactivation; carbapenem
ARO:3002380	SME-2	50	protein homolog model	Serratia marcescens	0	0.92	0	perfect	antibiotic inactivation; carbapenem
ARO:3002397	OXY-2-2	52	protein homolog model	Klebsiella oxytoca	0	5.61	5.56	perfect	antibiotic inactivation; cephalosporin; monobactam; penam
ARO:3002397	OXY-2-2	52	protein homolog model	Klebsiella oxytoca	0	5.61	5.56	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam
ARO:3000904	TEM-34	54	protein homolog model	Klebsiella pneumoniae	0	0.06	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000904	TEM-34	54	protein homolog model	Acinetobacter baumannii	0	0.04	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000904	TEM-34	54	protein homolog model	Enterobacter asburiae	0	1.56	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000904	TEM-34	54	protein homolog model	Escherichia coli	0	0.01	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000904	TEM-34	54	protein homolog model	Escherichia coli	0	0.09	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000904	TEM-34	54	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001617	OXA-69	55	protein homolog model	Acinetobacter baumannii	0	5.59	8.28	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001617	OXA-69	55	protein homolog model	Acinetobacter baumannii	0	5.8	8.28	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3000879	TEM-7	56	protein homolog model	Pseudomonas fluorescens	0	0.06	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000879	TEM-7	56	protein homolog model	Escherichia coli	0	0.01	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001082	SHV-24	57	protein homolog model	Klebsiella pneumoniae	0	0.08	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002053	CMY-42	62	protein homolog model	Salmonella enterica	0	0.01	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3002053	CMY-42	62	protein homolog model	Escherichia coli	0.12	0.39	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3002053	CMY-42	62	protein homolog model	Escherichia coli	0.1	0.38	0	perfect	antibiotic inactivation; cephalosporin; cephamycin
ARO:3002053	CMY-42	62	protein homolog model	Shigella sonnei	0	0.08	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3002053	CMY-42	62	protein homolog model	Shigella sonnei	0	0.08	0	perfect	antibiotic inactivation; cephalosporin; cephamycin
ARO:3002546	AAC(6')-Ib	63	protein homolog model	Klebsiella pneumoniae	0.44	1.98	1.09	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002546	AAC(6')-Ib	63	protein homolog model	Klebsiella pneumoniae	0.44	1.9	1.09	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002546	AAC(6')-Ib	63	protein homolog model	Pseudomonas aeruginosa	0	0.05	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002083	CMY-70	64	protein homolog model	Citrobacter freundii	0	4.65	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3002083	CMY-70	64	protein homolog model	Salmonella enterica	0	0.01	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3002083	CMY-70	64	protein homolog model	Citrobacter freundii	0	1.55	0	perfect	antibiotic inactivation; cephamycin
ARO:3002083	CMY-70	64	protein homolog model	Citrobacter amalonaticus	0	11.11	0	perfect	antibiotic inactivation; cephamycin
ARO:3002083	CMY-70	64	protein homolog model	Citrobacter amalonaticus	0	11.11	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3001099	SHV-41	66	protein homolog model	Klebsiella pneumoniae	0	0.13	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001099	SHV-41	66	protein homolog model	Klebsiella pneumoniae	0	0.11	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3000996	TEM-132	68	protein homolog model	Escherichia coli	0	0.02	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000996	TEM-132	68	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000996	TEM-132	68	protein homolog model	Shigella sonnei	0	0.08	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002620	aadA23	69	protein homolog model	Shigella flexneri	0	1.82	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002620	aadA23	69	protein homolog model	Acinetobacter baumannii	0	0.04	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002620	aadA23	69	protein homolog model	Salmonella enterica	0	0.06	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002620	aadA23	69	protein homolog model	Enterobacter cloacae	0	0.23	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002620	aadA23	69	protein homolog model	Salmonella enterica	0	0.06	0.14	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002620	aadA23	69	protein homolog model	Escherichia coli	0	0.04	0.04	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002620	aadA23	69	protein homolog model	Escherichia coli	0.01	0.15	0.04	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002620	aadA23	69	protein homolog model	Klebsiella pneumoniae	0	0.08	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002360	NDM-10	70	protein homolog model	Klebsiella pneumoniae	0	0.04	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3002778	QnrB66	71	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3001100	SHV-42	72	protein homolog model	Klebsiella pneumoniae	0	0.13	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001100	SHV-42	72	protein homolog model	Klebsiella pneumoniae	0	0.23	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001429	OXA-35	73	protein homolog model	Pseudomonas aeruginosa	0	0.05	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001429	OXA-35	73	protein homolog model	Acinetobacter baumannii	0	0.07	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3001429	OXA-35	73	protein homolog model	Pseudomonas fluorescens	0	0.06	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3001429	OXA-35	73	protein homolog model	Enterobacter hormaechei	0	0.16	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3001429	OXA-35	73	protein homolog model	Pseudomonas fluorescens	0	0.06	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001429	OXA-35	73	protein homolog model	Enterobacter asburiae	0	1.56	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3001429	OXA-35	73	protein homolog model	Enterobacter asburiae	0	1.56	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001429	OXA-35	73	protein homolog model	Pseudomonas putida	0	1.25	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3001429	OXA-35	73	protein homolog model	Pseudomonas putida	0	1.25	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001429	OXA-35	73	protein homolog model	Pseudomonas aeruginosa	0	0.05	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3001076	SHV-18	74	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001076	SHV-18	74	protein homolog model	Proteus mirabilis	0	0.86	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001076	SHV-18	74	protein homolog model	Escherichia coli	0	0.01	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001133	SHV-79	76	protein homolog model	Klebsiella pneumoniae	0.03	0.34	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3000916	TEM-47	77	protein homolog model	Escherichia coli	0.01	0.08	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000916	TEM-47	77	protein homolog model	Serratia marcescens	3.28	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000916	TEM-47	77	protein homolog model	Neisseria gonorrhoeae	0	0.86	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000916	TEM-47	77	protein homolog model	Acinetobacter baumannii	0	0.07	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000916	TEM-47	77	protein homolog model	Shigella sonnei	0	0.31	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000916	TEM-47	77	protein homolog model	Haemophilus influenzae	0	0.3	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000916	TEM-47	77	protein homolog model	Klebsiella pneumoniae	0	0.46	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000887	TEM-16	78	protein homolog model	Escherichia coli	0	0.01	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001849	ACT-29	80	protein homolog model	Enterobacter cloacae	0	10.16	36.67	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3001849	ACT-29	80	protein homolog model	Enterobacter asburiae	0	23.44	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3001849	ACT-29	80	protein homolog model	Enterobacter hormaechei	0	0.16	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3002157	FOX-3	81	protein homolog model	Enterobacter asburiae	0	1.56	0	perfect	antibiotic inactivation; cephalosporin; cephamycin
ARO:3002157	FOX-3	81	protein homolog model	Enterobacter asburiae	0	1.56	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3002366	PER-4	82	protein homolog model	Providencia rettgeri	0	7.69	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam; penem
ARO:3002366	PER-4	82	protein homolog model	Providencia rettgeri	0	7.69	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam; penem
ARO:3002366	PER-4	82	protein homolog model	Acinetobacter baumannii	0	0.04	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam; penem
